video_name,video_path,label
16_28__outside_talking_pan_laughing__X5FNCYON.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/16_28__outside_talking_pan_laughing__X5FNCYON.mp4,0
16_28__podium_speech_happy__6DWLCU6T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/16_28__podium_speech_happy__6DWLCU6T.mp4,0
16_28__walking_outside_cafe_disgusted__R1QD0XDQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/16_28__walking_outside_cafe_disgusted__R1QD0XDQ.mp4,0
17_05__hugging_happy__C4VHXZFY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_05__hugging_happy__C4VHXZFY.mp4,0
17_05__hugging_happy__YTJYYDO9.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_05__hugging_happy__YTJYYDO9.mp4,0
17_05__kitchen_pan__C4VHXZFY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_05__kitchen_pan__C4VHXZFY.mp4,0
17_05__kitchen_pan__M3H96PDQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_05__kitchen_pan__M3H96PDQ.mp4,0
17_05__talking_against_wall__YTJYYDO9.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_05__talking_against_wall__YTJYYDO9.mp4,0
17_05__walk_down_hall_angry__YTJYYDO9.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_05__walk_down_hall_angry__YTJYYDO9.mp4,0
17_08__exit_phone_room__CFIY1YEQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__exit_phone_room__CFIY1YEQ.mp4,0
17_08__hugging_happy__05AN86QA.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__hugging_happy__05AN86QA.mp4,0
17_08__kitchen_still__ZCEYWYTC.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__kitchen_still__ZCEYWYTC.mp4,0
17_08__outside_talking_still_laughing__PBVFRHF5.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__outside_talking_still_laughing__PBVFRHF5.mp4,0
17_08__podium_speech_happy__ISS1V0B1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__podium_speech_happy__ISS1V0B1.mp4,0
17_08__podium_speech_happy__JZYRLJ8T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__podium_speech_happy__JZYRLJ8T.mp4,0
17_08__podium_speech_happy__ZCEYWYTC.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__podium_speech_happy__ZCEYWYTC.mp4,0
17_08__talking_against_wall__ISS1V0B1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__talking_against_wall__ISS1V0B1.mp4,0
17_08__talking_against_wall__QOX5NWIJ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__talking_against_wall__QOX5NWIJ.mp4,0
17_08__talking_angry_couch__05AN86QA.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__talking_angry_couch__05AN86QA.mp4,0
17_08__walking_down_indoor_hall_disgust__JZYRLJ8T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__walking_down_indoor_hall_disgust__JZYRLJ8T.mp4,0
17_08__walk_down_hall_angry__ISS1V0B1.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_08__walk_down_hall_angry__ISS1V0B1.mp4,0
17_16__exit_phone_room__S7UMSIQV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__exit_phone_room__S7UMSIQV.mp4,0
17_16__hugging_happy__S7UMSIQV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__hugging_happy__S7UMSIQV.mp4,0
17_16__outside_talking_pan_laughing__EWJJTZHY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__outside_talking_pan_laughing__EWJJTZHY.mp4,0
17_16__outside_talking_pan_laughing__S7UMSIQV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__outside_talking_pan_laughing__S7UMSIQV.mp4,0
17_16__podium_speech_happy__EWJJTZHY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__podium_speech_happy__EWJJTZHY.mp4,0
17_16__talking_against_wall__S7UMSIQV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__talking_against_wall__S7UMSIQV.mp4,0
17_16__walking_down_indoor_hall_disgust__P141P1QH.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__walking_down_indoor_hall_disgust__P141P1QH.mp4,0
17_16__walking_down_indoor_hall_disgust__S7UMSIQV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__walking_down_indoor_hall_disgust__S7UMSIQV.mp4,0
17_16__walk_down_hall_angry__EWJJTZHY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__walk_down_hall_angry__EWJJTZHY.mp4,0
17_16__walk_down_hall_angry__P141P1QH.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__walk_down_hall_angry__P141P1QH.mp4,0
17_16__walk_down_hall_angry__S7UMSIQV.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/17_16__walk_down_hall_angry__S7UMSIQV.mp4,0
18_02__exit_phone_room__B95S4G6F.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__exit_phone_room__B95S4G6F.mp4,0
18_02__kitchen_pan__OXMEEFUQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__kitchen_pan__OXMEEFUQ.mp4,0
18_02__kitchen_still__B95S4G6F.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__kitchen_still__B95S4G6F.mp4,0
18_02__outside_talking_still_laughing__OXMEEFUQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__outside_talking_still_laughing__OXMEEFUQ.mp4,0
18_02__secret_conversation__B95S4G6F.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__secret_conversation__B95S4G6F.mp4,0
18_02__secret_conversation__OXMEEFUQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__secret_conversation__OXMEEFUQ.mp4,0
18_02__walking_down_street_outside_angry__21JTDDEL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__walking_down_street_outside_angry__21JTDDEL.mp4,0
18_02__walk_down_hall_angry__B95S4G6F.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_02__walk_down_hall_angry__B95S4G6F.mp4,0
18_03__exit_phone_room__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__exit_phone_room__22UBC0BS.mp4,0
18_03__exit_phone_room__32DBR8L4.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__exit_phone_room__32DBR8L4.mp4,0
18_03__exit_phone_room__N72YE748.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__exit_phone_room__N72YE748.mp4,0
18_03__kitchen_pan__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__kitchen_pan__22UBC0BS.mp4,0
18_03__kitchen_still__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__kitchen_still__22UBC0BS.mp4,0
18_03__outside_talking_pan_laughing__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__outside_talking_pan_laughing__22UBC0BS.mp4,0
18_03__outside_talking_pan_laughing__32DBR8L4.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__outside_talking_pan_laughing__32DBR8L4.mp4,0
18_03__outside_talking_pan_laughing__8HNSXOBW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__outside_talking_pan_laughing__8HNSXOBW.mp4,0
18_03__podium_speech_happy__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__podium_speech_happy__22UBC0BS.mp4,0
18_03__podium_speech_happy__UEC1BI8E.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__podium_speech_happy__UEC1BI8E.mp4,0
18_03__secret_conversation__32DBR8L4.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__secret_conversation__32DBR8L4.mp4,0
18_03__walking_down_street_outside_angry__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__walking_down_street_outside_angry__22UBC0BS.mp4,0
18_03__walking_outside_cafe_disgusted__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__walking_outside_cafe_disgusted__22UBC0BS.mp4,0
18_03__walking_outside_cafe_disgusted__UEC1BI8E.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__walking_outside_cafe_disgusted__UEC1BI8E.mp4,0
18_03__walk_down_hall_angry__22UBC0BS.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__walk_down_hall_angry__22UBC0BS.mp4,0
18_03__walk_down_hall_angry__N72YE748.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_03__walk_down_hall_angry__N72YE748.mp4,0
18_04__exit_phone_room__6J3ZFEJQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_04__exit_phone_room__6J3ZFEJQ.mp4,0
18_04__kitchen_pan__6J3ZFEJQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_04__kitchen_pan__6J3ZFEJQ.mp4,0
18_04__secret_conversation__6J3ZFEJQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_04__secret_conversation__6J3ZFEJQ.mp4,0
18_04__talking_against_wall__6J3ZFEJQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_04__talking_against_wall__6J3ZFEJQ.mp4,0
18_04__walking_outside_cafe_disgusted__6J3ZFEJQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_04__walking_outside_cafe_disgusted__6J3ZFEJQ.mp4,0
18_06__exit_phone_room__H9445M6R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__exit_phone_room__H9445M6R.mp4,0
18_06__kitchen_pan__5HNHMK6G.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__kitchen_pan__5HNHMK6G.mp4,0
18_06__kitchen_pan__XJ76YU5A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__kitchen_pan__XJ76YU5A.mp4,0
18_06__kitchen_still__XJ76YU5A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__kitchen_still__XJ76YU5A.mp4,0
18_06__outside_talking_pan_laughing__DEA1TCLN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__outside_talking_pan_laughing__DEA1TCLN.mp4,0
18_06__outside_talking_pan_laughing__OWJY9LQU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__outside_talking_pan_laughing__OWJY9LQU.mp4,0
18_06__outside_talking_still_laughing__DEA1TCLN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__outside_talking_still_laughing__DEA1TCLN.mp4,0
18_06__podium_speech_happy__DEA1TCLN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__podium_speech_happy__DEA1TCLN.mp4,0
18_06__podium_speech_happy__M36D0OJT.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__podium_speech_happy__M36D0OJT.mp4,0
18_06__secret_conversation__DEA1TCLN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__secret_conversation__DEA1TCLN.mp4,0
18_06__talking_against_wall__DEA1TCLN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__talking_against_wall__DEA1TCLN.mp4,0
18_06__walking_down_street_outside_angry__MVXBDKGB.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__walking_down_street_outside_angry__MVXBDKGB.mp4,0
18_06__walking_down_street_outside_angry__UIQG2RF4.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__walking_down_street_outside_angry__UIQG2RF4.mp4,0
18_06__walking_outside_cafe_disgusted__DEA1TCLN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__walking_outside_cafe_disgusted__DEA1TCLN.mp4,0
18_06__walking_outside_cafe_disgusted__OWJY9LQU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__walking_outside_cafe_disgusted__OWJY9LQU.mp4,0
18_06__walking_outside_cafe_disgusted__XJ76YU5A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_06__walking_outside_cafe_disgusted__XJ76YU5A.mp4,0
18_09__exit_phone_room__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__exit_phone_room__3VP8836C.mp4,0
18_09__kitchen_pan__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__kitchen_pan__3VP8836C.mp4,0
18_09__kitchen_still__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__kitchen_still__3VP8836C.mp4,0
18_09__outside_talking_pan_laughing__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__outside_talking_pan_laughing__3VP8836C.mp4,0
18_09__outside_talking_still_laughing__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__outside_talking_still_laughing__3VP8836C.mp4,0
18_09__walking_down_street_outside_angry__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__walking_down_street_outside_angry__3VP8836C.mp4,0
18_09__walking_outside_cafe_disgusted__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__walking_outside_cafe_disgusted__3VP8836C.mp4,0
18_09__walk_down_hall_angry__3VP8836C.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_09__walk_down_hall_angry__3VP8836C.mp4,0
18_11__kitchen_still__PT4YKO2R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__kitchen_still__PT4YKO2R.mp4,0
18_11__outside_talking_pan_laughing__PT4YKO2R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__outside_talking_pan_laughing__PT4YKO2R.mp4,0
18_11__outside_talking_pan_laughing__TRJUIS24.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__outside_talking_pan_laughing__TRJUIS24.mp4,0
18_11__podium_speech_happy__DBSWZLXL.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__podium_speech_happy__DBSWZLXL.mp4,0
18_11__secret_conversation__JJ1YREUN.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__secret_conversation__JJ1YREUN.mp4,0
18_11__secret_conversation__PT4YKO2R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__secret_conversation__PT4YKO2R.mp4,0
18_11__talking_against_wall__PT4YKO2R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__talking_against_wall__PT4YKO2R.mp4,0
18_11__talking_against_wall__R1NMCHKG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__talking_against_wall__R1NMCHKG.mp4,0
18_11__talking_against_wall__Z5MZ8PP7.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__talking_against_wall__Z5MZ8PP7.mp4,0
18_11__walking_down_street_outside_angry__PT4YKO2R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__walking_down_street_outside_angry__PT4YKO2R.mp4,0
18_11__walking_outside_cafe_disgusted__TRJUIS24.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__walking_outside_cafe_disgusted__TRJUIS24.mp4,0
18_11__walk_down_hall_angry__PT4YKO2R.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_11__walk_down_hall_angry__PT4YKO2R.mp4,0
18_12__outside_talking_pan_laughing__IKH1LBBY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_12__outside_talking_pan_laughing__IKH1LBBY.mp4,0
18_12__outside_talking_still_laughing__IKH1LBBY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_12__outside_talking_still_laughing__IKH1LBBY.mp4,0
18_12__talking_against_wall__IKH1LBBY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_12__talking_against_wall__IKH1LBBY.mp4,0
18_12__walking_outside_cafe_disgusted__IKH1LBBY.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_12__walking_outside_cafe_disgusted__IKH1LBBY.mp4,0
18_13__outside_talking_still_laughing__3II4T6H5.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_13__outside_talking_still_laughing__3II4T6H5.mp4,0
18_14__exit_phone_room__0YRBHIKG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__exit_phone_room__0YRBHIKG.mp4,0
18_14__exit_phone_room__6SB2BR0A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__exit_phone_room__6SB2BR0A.mp4,0
18_14__exit_phone_room__MAEROFMR.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__exit_phone_room__MAEROFMR.mp4,0
18_14__kitchen_pan__A5A1Q467.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__kitchen_pan__A5A1Q467.mp4,0
18_14__kitchen_still__0YRBHIKG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__kitchen_still__0YRBHIKG.mp4,0
18_14__kitchen_still__A5A1Q467.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__kitchen_still__A5A1Q467.mp4,0
18_14__outside_talking_still_laughing__6SB2BR0A.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__outside_talking_still_laughing__6SB2BR0A.mp4,0
18_14__podium_speech_happy__0YRBHIKG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__podium_speech_happy__0YRBHIKG.mp4,0
18_14__secret_conversation__A5A1Q467.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__secret_conversation__A5A1Q467.mp4,0
18_14__secret_conversation__HYMNQ00Q.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__secret_conversation__HYMNQ00Q.mp4,0
18_14__secret_conversation__MAEROFMR.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__secret_conversation__MAEROFMR.mp4,0
18_14__talking_against_wall__0YRBHIKG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__talking_against_wall__0YRBHIKG.mp4,0
18_14__talking_against_wall__A5A1Q467.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__talking_against_wall__A5A1Q467.mp4,0
18_14__walking_outside_cafe_disgusted__0YRBHIKG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__walking_outside_cafe_disgusted__0YRBHIKG.mp4,0
18_14__walk_down_hall_angry__A5A1Q467.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_14__walk_down_hall_angry__A5A1Q467.mp4,0
18_15__kitchen_pan__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__kitchen_pan__V5VHLCOW.mp4,0
18_15__kitchen_still__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__kitchen_still__V5VHLCOW.mp4,0
18_15__outside_talking_pan_laughing__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__outside_talking_pan_laughing__V5VHLCOW.mp4,0
18_15__outside_talking_still_laughing__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__outside_talking_still_laughing__V5VHLCOW.mp4,0
18_15__secret_conversation__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__secret_conversation__V5VHLCOW.mp4,0
18_15__walking_down_street_outside_angry__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__walking_down_street_outside_angry__V5VHLCOW.mp4,0
18_15__walk_down_hall_angry__V5VHLCOW.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_15__walk_down_hall_angry__V5VHLCOW.mp4,0
18_20__outside_talking_pan_laughing__8BMQOD7S.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_20__outside_talking_pan_laughing__8BMQOD7S.mp4,0
18_20__walking_outside_cafe_disgusted__8BMQOD7S.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_20__walking_outside_cafe_disgusted__8BMQOD7S.mp4,0
18_21__outside_talking_pan_laughing__PQFTWVRQ.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_21__outside_talking_pan_laughing__PQFTWVRQ.mp4,0
18_25__exit_phone_room__AUC0HY5T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__exit_phone_room__AUC0HY5T.mp4,0
18_25__outside_talking_pan_laughing__41UL3HO6.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__outside_talking_pan_laughing__41UL3HO6.mp4,0
18_25__outside_talking_pan_laughing__AUC0HY5T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__outside_talking_pan_laughing__AUC0HY5T.mp4,0
18_25__outside_talking_pan_laughing__SEGFKFJG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__outside_talking_pan_laughing__SEGFKFJG.mp4,0
18_25__podium_speech_happy__SEGFKFJG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__podium_speech_happy__SEGFKFJG.mp4,0
18_25__talking_against_wall__SEGFKFJG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__talking_against_wall__SEGFKFJG.mp4,0
18_25__walking_down_street_outside_angry__41UL3HO6.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__walking_down_street_outside_angry__41UL3HO6.mp4,0
18_25__walking_outside_cafe_disgusted__SEGFKFJG.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__walking_outside_cafe_disgusted__SEGFKFJG.mp4,0
18_25__walk_down_hall_angry__AUC0HY5T.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_25__walk_down_hall_angry__AUC0HY5T.mp4,0
18_26__exit_phone_room__AI94QW74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__exit_phone_room__AI94QW74.mp4,0
18_26__kitchen_still__C9VUQS9O.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__kitchen_still__C9VUQS9O.mp4,0
18_26__kitchen_still__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__kitchen_still__UMEX6HWU.mp4,0
18_26__outside_talking_still_laughing__AI94QW74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__outside_talking_still_laughing__AI94QW74.mp4,0
18_26__outside_talking_still_laughing__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__outside_talking_still_laughing__UMEX6HWU.mp4,0
18_26__podium_speech_happy__C9VUQS9O.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__podium_speech_happy__C9VUQS9O.mp4,0
18_26__podium_speech_happy__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__podium_speech_happy__UMEX6HWU.mp4,0
18_26__secret_conversation__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__secret_conversation__UMEX6HWU.mp4,0
18_26__talking_against_wall__AI94QW74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__talking_against_wall__AI94QW74.mp4,0
18_26__talking_against_wall__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__talking_against_wall__UMEX6HWU.mp4,0
18_26__walking_down_street_outside_angry__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__walking_down_street_outside_angry__UMEX6HWU.mp4,0
18_26__walking_outside_cafe_disgusted__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__walking_outside_cafe_disgusted__UMEX6HWU.mp4,0
18_26__walk_down_hall_angry__AI94QW74.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__walk_down_hall_angry__AI94QW74.mp4,0
18_26__walk_down_hall_angry__C9VUQS9O.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__walk_down_hall_angry__C9VUQS9O.mp4,0
18_26__walk_down_hall_angry__UMEX6HWU.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_26__walk_down_hall_angry__UMEX6HWU.mp4,0
18_27__kitchen_pan__BSOLX3SI.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__kitchen_pan__BSOLX3SI.mp4,0
18_27__kitchen_pan__G7OOOUCX.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__kitchen_pan__G7OOOUCX.mp4,0
18_27__kitchen_pan__GRZ07XTD.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__kitchen_pan__GRZ07XTD.mp4,0
18_27__kitchen_still__NYHE8D0J.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__kitchen_still__NYHE8D0J.mp4,0
18_27__outside_talking_pan_laughing__NYHE8D0J.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__outside_talking_pan_laughing__NYHE8D0J.mp4,0
18_27__outside_talking_still_laughing__G7OOOUCX.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__outside_talking_still_laughing__G7OOOUCX.mp4,0
18_27__outside_talking_still_laughing__NYHE8D0J.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__outside_talking_still_laughing__NYHE8D0J.mp4,0
18_27__talking_against_wall__NYHE8D0J.mp4,D:/2024/4-1/fakebusters/data/ff_data/manipulated_sequences/18_27__talking_against_wall__NYHE8D0J.mp4,0
